left_img,left_msi,right_img,right_msi,gt_disp
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_018_012_001_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_018_012_001_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_018_012_001_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_018_012_001_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_018_012_001_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_280_004_023_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_280_004_023_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_280_004_023_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_280_004_023_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_280_004_023_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_072_019_015_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_072_019_015_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_072_019_015_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_072_019_015_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_072_019_015_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_031_004_001_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_031_004_001_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_031_004_001_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_031_004_001_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_031_004_001_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA212_033_004_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA212_033_004_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA212_033_004_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA212_033_004_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA212_033_004_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_203_004_026_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_203_004_026_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_203_004_026_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_203_004_026_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_203_004_026_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA281_043_008_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA281_043_008_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA281_043_008_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA281_043_008_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA281_043_008_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_474_004_006_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_474_004_006_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_474_004_006_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_474_004_006_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_474_004_006_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_113_001_006_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_113_001_006_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_113_001_006_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_113_001_006_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_113_001_006_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA331_036_037_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA331_036_037_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA331_036_037_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA331_036_037_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA331_036_037_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA244_004_043_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA244_004_043_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA244_004_043_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA244_004_043_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA244_004_043_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_251_019_003_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_251_019_003_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_251_019_003_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_251_019_003_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_251_019_003_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_113_001_005_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_113_001_005_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_113_001_005_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_113_001_005_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_113_001_005_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_033_004_007_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_033_004_007_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_033_004_007_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_033_004_007_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_033_004_007_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA258_028_022_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA258_028_022_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA258_028_022_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA258_028_022_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA258_028_022_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA355_008_029_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA355_008_029_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA355_008_029_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA355_008_029_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA355_008_029_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA315_004_033_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA315_004_033_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA315_004_033_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA315_004_033_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA315_004_033_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_168_018_021_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_168_018_021_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_168_018_021_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_168_018_021_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_168_018_021_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_014_013_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_014_013_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_014_013_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_014_013_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_014_013_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_156_003_001_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_156_003_001_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_156_003_001_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_156_003_001_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_156_003_001_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA281_037_039_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA281_037_039_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA281_037_039_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA281_037_039_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA281_037_039_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_013_005_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_013_005_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_013_005_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_013_005_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_013_005_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_505_004_002_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_505_004_002_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_505_004_002_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_505_004_002_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_505_004_002_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_416_010_004_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_416_010_004_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_416_010_004_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_416_010_004_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_416_010_004_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_264_007_026_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_264_007_026_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_264_007_026_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_264_007_026_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_264_007_026_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_001_009_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_001_009_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_001_009_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_001_009_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_001_009_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA355_039_040_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA355_039_040_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA355_039_040_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA355_039_040_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA355_039_040_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA353_006_005_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA353_006_005_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA353_006_005_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA353_006_005_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA353_006_005_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_001_006_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_001_006_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_001_006_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_001_006_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_161_001_006_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_505_016_014_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_505_016_014_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_505_016_014_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_505_016_014_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_505_016_014_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_412_002_006_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_412_002_006_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_412_002_006_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_412_002_006_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_412_002_006_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA132_040_002_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA132_040_002_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA132_040_002_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA132_040_002_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA132_040_002_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_079_015_005_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_079_015_005_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_079_015_005_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_079_015_005_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_079_015_005_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_159_004_009_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_159_004_009_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_159_004_009_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_159_004_009_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_159_004_009_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA342_038_042_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA342_038_042_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA342_038_042_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA342_038_042_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA342_038_042_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA383_043_036_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA383_043_036_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA383_043_036_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA383_043_036_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA383_043_036_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA251_005_034_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA251_005_034_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA251_005_034_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA251_005_034_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA251_005_034_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA172_027_007_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA172_027_007_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA172_027_007_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA172_027_007_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA172_027_007_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA144_028_004_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA144_028_004_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA144_028_004_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA144_028_004_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA144_028_004_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_474_021_016_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_474_021_016_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_474_021_016_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_474_021_016_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_474_021_016_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA391_025_024_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA391_025_024_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA391_025_024_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA391_025_024_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA391_025_024_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA132_008_025_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA132_008_025_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA132_008_025_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA132_008_025_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA132_008_025_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA383_028_024_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA383_028_024_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA383_028_024_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA383_028_024_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA383_028_024_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_359_025_016_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_359_025_016_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_359_025_016_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_359_025_016_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_359_025_016_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_117_018_020_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_117_018_020_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_117_018_020_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_117_018_020_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_117_018_020_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_251_002_001_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_251_002_001_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_251_002_001_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_251_002_001_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/JAX_251_002_001_LEFT_DSP.tif
/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA331_006_003_LEFT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA331_006_003_LEFT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA331_006_003_RIGHT_RGB.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA331_006_003_RIGHT_MSI.tif,/home4/datasets/jack/Documents_home2/DFC2019_track2_trainval/Track_Train/OMA331_006_003_LEFT_DSP.tif
