left_img,right_img,gt_disp
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_left_rect/stereo_front_left_rect_315972211285074328.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_right_rect/stereo_front_right_rect_315972211285071128.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_left_rect_disparity/disparity_315972211285074328.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_left_rect/stereo_front_left_rect_315972200495870632.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_right_rect/stereo_front_right_rect_315972205291074928.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_left_rect_disparity/disparity_315972200495870632.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_left_rect/stereo_front_left_rect_315972197498870472.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_right_rect/stereo_front_right_rect_315972205291074928.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_left_rect_disparity/disparity_315972197498870472.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_left_rect/stereo_front_left_rect_315972198897475792.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_right_rect/stereo_front_right_rect_315972198897475360.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_left_rect_disparity/disparity_315972198897475792.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_left_rect/stereo_front_left_rect_315972201095272872.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_right_rect/stereo_front_right_rect_315972201095271728.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_left_rect_disparity/disparity_315972201095272872.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_left_rect/stereo_front_left_rect_315972201494874552.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_right_rect/stereo_front_right_rect_315972201494873648.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/ff78e1a3-6deb-34a4-9a1f-b85e34980f06/stereo_front_left_rect_disparity/disparity_315972201494874552.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969677240913400.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969677240916560.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969677240913400.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969679838312360.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969679838316880.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969679838312360.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969668849312976.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969668849311784.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969668849312976.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969666052112216.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969678040110400.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969666052112216.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969670048112296.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969670048110224.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969670048112296.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969670647511256.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969670647514624.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969670647511256.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969667650512224.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969667650514552.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969667650512224.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969664653511032.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969664653513704.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969664653511032.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969674843312000.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969674843312552.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969674843312000.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969666451713176.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969678040110400.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969666451713176.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969677041113648.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969677041117736.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969677041113648.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969663854312312.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969678040110400.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969663854312312.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969677840312200.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969677840311920.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969677840312200.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969668449712816.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969668449714744.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969668449712816.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969665452711016.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969665452714136.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969665452711016.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969672245913920.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969678040110400.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969672245913920.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969677640512680.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969677640513520.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969677640512680.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969678239911480.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969678040110400.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969678239911480.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969671646512096.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969671646513784.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969671646512096.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969662655512664.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969662655512376.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969662655512664.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969669648512936.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969678040110400.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969669648512936.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969676042112368.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969676042111256.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969676042112368.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969665852311816.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969665852311176.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969665852311816.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969674643512000.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969674643513832.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969674643512000.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969673244913640.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969673244912152.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969673244913640.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969670847310936.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969670847316144.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969670847310936.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969660457712712.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969678040110400.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969660457712712.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969678040111800.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969678040110400.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969678040111800.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969667850312304.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969667850315912.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969667850312304.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969679039111400.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969679039110320.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969679039111400.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969676841313408.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969676841316456.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969676841313408.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969669448713056.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969678040110400.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969669448713056.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969665652511416.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969665652512696.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969665652511416.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969667051112936.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969667051110232.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969667051112936.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969664853310712.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969664853315144.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969664853310712.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969674044112200.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969674044117272.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969674044112200.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969675242911920.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969678040110400.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969675242911920.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969662855312664.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969662855311176.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969662855312664.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969666651513336.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969678040110400.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969666651513336.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969679638512120.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969679638515200.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969679638512120.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969680637512552.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969680637513152.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969680637512552.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969672445714560.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969678040110400.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969672445714560.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969661456712664.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969661456712248.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969661456712664.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969681236912392.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969678040110400.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969681236912392.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969670447711576.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969670447713104.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969670447711576.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969680038112680.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969680038118560.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969680038112680.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969680837312472.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969680837311232.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969680837312472.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969671246910976.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969671246916504.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969671246910976.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect/stereo_front_left_rect_315969676441712848.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_right_rect/stereo_front_right_rect_315969676441713976.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/29789600-2979-2979-2979-429790834688/stereo_front_left_rect_disparity/disparity_315969676441712848.png
